name,domain,secondary_domains,city,address,latitude,longitude,website,career_url,linkedin_url,glassdoor_url,known_stack,notes,logo_url
Ricoh Industrie France,Industrie,Impression;Industrie 4.0;Automatisation;Data,Wettolsheim,"144 route de Rouffach, 68920 Wettolsheim",48.0527,7.2984,https://www.ricoh.fr,https://www.ricoh.fr/carrieres,https://www.linkedin.com/company/ricoh-france/,,MES;OT;ERP;Data;Automatisation;BI;Lean IT,Site industriel proche Colmar avec besoins SI industriels et amélioration continue.,
Liebherr-France SAS,Industrie,Engins;Embedded;PLM;ERP;Data,Colmar,"2 avenue Joseph Rey, 68000 Colmar",48.0893,7.3585,https://www.liebherr.com,https://www.liebherr.com/fr/fra/carriere/carriere.html,https://www.linkedin.com/company/liebherr/,,C++;Embedded;PLM;ERP;Data;Automatisation;IoT,Site industriel du nord Haut-Rhin avec enjeux logiciel embarqué/PLM/IT industrielle.,
Knauf Industries France,Industrie,Plasturgie;ERP;Data;Automatisation;Logistique,Wolfgantzen,"Zone industrielle, 68600 Wolfgantzen",48.0276,7.5028,https://knauf-industries.com,https://knauf-industries.com/fr/carrieres/,https://www.linkedin.com/company/knauf-industries/,,ERP;MES;OT;Data;BI;WMS;Infrastructure,Industriel implanté en Alsace avec besoins SI/industrie/logistique.,
Dumarey Powerglide Strasbourg,Industrie,Automobile;ERP;OT;Data;Automatisation,Strasbourg,"81 rue de la Rochelle, 67100 Strasbourg",48.5481,7.7658,https://www.dumarey.com,https://www.dumarey.com/careers/,https://www.linkedin.com/company/dumarey-group/,,ERP;MES;OT;Automatisation;Data;SAP;Infrastructure,Site industriel automobile strasbourgeois avec enjeux IT/OT et production.,
ESARIS Industries,Industrie,Électronique;Embedded;IoT;Automatisation,Illkirch-Graffenstaden,,48.5296,7.7402,https://www.esaris.fr,https://www.esaris.fr/fr/carrieres/offres-emploi.html,https://www.linkedin.com/company/esaris-industries/,,C;C++;Embedded;IoT;Automatisation;ERP;OT,Site d’Illkirch orienté électromécanique/industrialisation avec besoins R&D et IT industrielle.,
Adista,Télécom,Cloud;Réseaux;Cybersécurité;Services managés,Strasbourg,,48.5734,7.7521,https://www.adista.fr,https://carrieres.adista.fr/fr/annonces,https://www.linkedin.com/company/adista/,,Cloud;Réseaux;Cybersécurité;VoIP;Infrastructure;Support,"Agence strasbourgeoise orientée services IT B2B, cloud, réseaux et cybersécurité.",
Free Pro,Télécom,Cloud;Télécom;Réseaux;Services IT,Strasbourg,,48.5734,7.7521,https://www.freepro.com,https://www.freepro.com/carrieres/,https://www.linkedin.com/company/free-pro/,,Cloud;Réseaux;Télécom;Infrastructure;Support;Cybersécurité,"Opérateur B2B avec services télécom, IT et cloud pour entreprises.",
SQLI,ESN,Digital;E-commerce;Software;Data,Strasbourg,,48.5734,7.7521,https://www.sqli.com/fr-fr,https://www.sqli.com/fr-fr/carriere,https://www.linkedin.com/company/sqli/,,Java;.NET;React;Angular;Cloud;Data;E-commerce,Acteur digital/ESN avec recrutements IT et opportunités projet possibles à Strasbourg.,
Smile Group,ESN,Open source;Web;Cloud;Data;E-commerce,Strasbourg,,48.5734,7.7521,https://www.smile.eu,https://jobs.smile.eu/,https://www.linkedin.com/company/smile/,,PHP;Symfony;Java;React;Angular;Drupal;Cloud;DevOps,ESN open-source avec offres IT nationales et projets numériques.,
Zenika,ESN,Software craftsmanship;Cloud;Data;DevOps,Strasbourg,,48.5734,7.7521,https://www.zenika.com,https://jobs.zenika.com/jobs,https://www.linkedin.com/company/zenika/,,Java;Kotlin;React;Angular;Cloud;DevOps;Data;Agile,"Cabinet tech spécialisé craft/cloud/data, à surveiller pour opportunités Grand Est/Strasbourg.",
Ippon Technologies,ESN,Software;Cloud;Data;Architecture;Agile,Strasbourg,,48.5734,7.7521,https://fr.ippon.tech,https://fr.ippon.tech/ippon/recrutement-tech/,https://www.linkedin.com/company/ippon-technologies/,,Java;Spring;React;Angular;AWS;GCP;DevOps;Data,ESN tech ayant ouvert une agence à Strasbourg et positionnée sur développement/cloud/data.,
Onepoint,Conseil,Transformation digitale;Cloud;Data;Architecture,Strasbourg,,48.5734,7.7521,https://www.groupeonepoint.com,https://www.groupeonepoint.com/fr/nous-rejoindre/,https://www.linkedin.com/company/groupe-onepoint/,,Cloud;Data;Architecture;Agile;Java;.NET;DevOps,Cabinet de conseil digital avec offres et missions possibles à Strasbourg.,
ALTEN,Conseil,Ingénierie;IT;Logiciel;Informatique industrielle,Strasbourg,,48.5734,7.7521,https://www.alten.fr,https://www.alten.fr/carriere/jobs/,https://www.linkedin.com/company/alten/,,C;C++;C#;.NET;Java;Embedded;Automatisation;Data,Société d’ingénierie recrutant sur profils IT/logiciel/industrie en région strasbourgeoise.,
Akkodis,Conseil,IT;Digital;Ingénierie;Informatique industrielle,Strasbourg,,48.5734,7.7521,https://www.akkodis.com/fr,https://www.akkodis.com/fr/emplois,https://www.linkedin.com/company/akkodis/,,C#;.NET;C++;Python;Automatisation;Data;Cloud;Embedded,Acteur IT/engineering avec offres en informatique industrielle et digital à Strasbourg.,
SEGULA Technologies,Conseil,Ingénierie;Industrie;IT;Automatisation,Strasbourg,,48.5734,7.7521,https://www.segulatechnologies.com/fr/,https://careers.segulatechnologies.com,https://www.linkedin.com/company/segula-technologies/,,Automatisation;OT;Data;C++;Embedded;PLM;ERP,"Ingénierie industrielle avec recrutements en Alsace/Strasbourg, utile pour informatique industrielle.",
Experis France,ESN,Infrastructure;Support;Cloud;Cybersécurité,Strasbourg,,48.5734,7.7521,https://experisfrance.fr,https://experisfrance.fr/emplois/,https://www.linkedin.com/company/experis-france/,,Support;Infrastructure;Cloud;Réseaux;Cybersécurité;ITSM,"Acteur services IT orienté support, infrastructure et infogérance avec offres locales possibles.",
Sogeti,ESN,Testing;Software;Cloud;Data;Conseil IT,Strasbourg,,48.5734,7.7521,https://www.fr.sogeti.com,https://www.fr.sogeti.com/carrieres/nous-rejoindre/,https://www.linkedin.com/company/sogeti/,,Java;.NET;Test;QA;Cloud;DevOps;Data,Filiale Capgemini spécialisée IT/testing avec historique de recrutement à Strasbourg.,
SCC France,ESN,Infrastructure;Cloud;Cybersécurité;Services managés,Strasbourg,,48.5734,7.7521,https://france.scc.com,https://france.scc.com/carrieres/,https://www.linkedin.com/company/scc-france/,,Infrastructure;Cloud;Réseaux;Cybersécurité;Support;ITSM,"Intégrateur IT orienté infrastructure, cloud et services managés avec recrutements IT.",
HELPLINE,ESN,Support IT;Service desk;Infrastructure;ITSM,Strasbourg,,48.5734,7.7521,https://www.helpline.fr,https://www.helpline.fr/carrieres/,https://www.linkedin.com/company/helpline/,,Support;ITSM;ServiceNow;Infrastructure;Réseaux;Cloud,Acteur expérience utilisateur IT/service desk avec recrutements support et production.,
Aubay,ESN,Transformation digitale;Software;QA;Data,Strasbourg,,48.5734,7.7521,https://aubay.com,https://aubay.com/carrieres/,https://www.linkedin.com/company/aubay/,,Java;.NET;QA;Cucumber;JIRA;Data;Cloud,ESN de transformation digitale avec offres IT et missions possibles à Strasbourg.,
CS GROUP,ESN,Systèmes critiques;Software;Cybersécurité;Défense,Strasbourg,,48.5734,7.7521,https://www.cs-soprasteria.com/fr/,https://careers.soprasteria.fr/jobs?brand=CS%20Group,https://www.linkedin.com/company/cs-group/,,C#;.NET;Java;C++;Cybersécurité;Cloud;Systèmes critiques,"Filiale Sopra Steria orientée systèmes critiques, avec offres software et cybersécurité.",
Blue Soft,ESN,Cloud;Infrastructure;Data;Applications métier,Strasbourg,,48.5734,7.7521,https://www.bluesoft-group.com,https://www.recrutement.bluesoft-group.com/offres-d-emploi-blue-soft/,https://www.linkedin.com/company/blue-soft-group/,,Cloud;Infrastructure;Data;DevOps;Agile;Applications métier,"Groupe IT orienté cloud, infra et applications métiers, opportunités à surveiller.",
sevDesk,SaaS,Comptabilité;Fintech;Software;Data,Offenburg,"Hauptstraße 115, 77652 Offenburg",48.4709,7.9426,https://www.sevdesk.com,https://www.sevdesk.com/career,https://www.linkedin.com/company/sevdesk-gmbh/,,PHP;JavaScript;TypeScript;React;Mobile;Data;Cloud,SaaS comptable basé à Offenburg avec équipes software engineering et data.,
NOVA Software GmbH,SaaS,Développement web;Apps;Logiciel sur mesure,Offenburg,"Senefelderstraße 4, 77656 Offenburg",48.469,7.9407,https://novasoftware.de,https://novasoftware.de/jobs/software-entwickler/,https://www.linkedin.com/company/nova-software-gmbh/,,C#;.NET;PHP;JavaScript;Web;Mobile;SQL,Éditeur/atelier logiciel à Offenburg recrutant des profils software.,
it-werke GmbH,SaaS,Biométrie;Sécurité;Paiement;Logiciel embarqué,Lahr,,48.3406,7.8681,https://www.it-werke.de,https://www.it-werke.de/jobs_und_karriere/,https://www.linkedin.com/company/it-werke/,,C;C++;Embedded;Biométrie;Sécurité;Testing;Hardware,"Entreprise de Lahr développant des solutions biométriques, paiement et processus digitaux.",
Printus GmbH,E-commerce,E-commerce;ERP;Data;WMS;IT,Offenburg,"Carl-Zeiss-Straße 1, 77656 Offenburg",48.4694,7.9565,https://www.printus.de,https://www.printus.de/karriere,https://www.linkedin.com/company/printus-gmbh/,,SAP;ERP;E-commerce;Frontend;Data;WMS;BI,"Groupe e-commerce/offices supplies à Offenburg avec besoins IT, e-commerce et data.",
WeberHaus GmbH & Co. KG,Industrie,Construction;SAP;ERP;Data;Automatisation,Rheinau-Linx,"Am Erlenpark 1, 77866 Rheinau-Linx",48.6667,7.9333,https://www.weberhaus.de,https://www.weberhaus.de/karriere/,https://www.linkedin.com/company/weberhaus-gmbh-&-co--kg/,,SAP;ABAP;ERP;Data;BI;Infrastructure,Industriel de Rheinau-Linx avec offres IT/SAP proches de Strasbourg.,
Badische Stahlwerke GmbH,Industrie,Sidérurgie;Web;ERP;Data;OT,Kehl,"Graudenzer Straße 45, 77694 Kehl",48.5744,7.8237,https://www.bsw-kehl.de,https://www.bsw-kehl.de/karriere/,https://www.linkedin.com/company/badische-stahlwerke-gmbh/,,Web;ERP;OT;Data;Automatisation;Infrastructure,Site industriel à Kehl avec besoins IT/OT et développement web interne.,
THERMOTEX Nagel GmbH,Industrie,Textile;RFID;Logiciel;ERP;IoT,Schutterwald,"Schutterstraße 14, 77746 Schutterwald",48.4578,7.8792,https://www.thermo-tex.de,https://www.thermo-tex.de/karriere/,https://www.linkedin.com/company/thermotex-nagel-gmbh/,,RFID;ERP;SQL;Web;IoT;Support;Data,Entreprise d’Ortenau avec solutions RFID/textile et besoins IT/logiciel.,
EDEKA Südwest,Retail,Retail;E-commerce;Data;ERP;Infrastructure,Offenburg,"Edekastraße 1, 77656 Offenburg",48.4686,7.9495,https://verbund.edeka/suedwest,https://verbund.edeka/suedwest/karriere/,https://www.linkedin.com/company/edeka-suedwest/,,SAP;ERP;Data;BI;E-commerce;Infrastructure;WMS,"Grand acteur retail basé à Offenburg avec SI logistique, data et applications métier.",
MackNeXT,Digital,Médias;XR;Jeux;3D;Logiciel,Rust,"Roland-Mack-Ring 1, 77977 Rust",48.2672,7.7209,https://macknext.com,https://macknext.com/career/,https://www.linkedin.com/company/macknext/,,Unity;Unreal;3D;XR;Web;Cloud;Game tech,"Studio digital du groupe Mack/Europa-Park à Rust, intéressant pour profils software/3D/XR.",
